adult;original_title;overview;popularity;release_date;vote_average;vote_count
False;Eat Your Heart Out;;2.828;2023-11-17;3.0;1
False;The G;;2.817;2023-11-11;0.0;0
False;Alpe d’Huez;;2.816;2023-12-05;0.0;0
False;Cliff Richard: The Blue Sapphire Tour 2023;;2.813;2023-11-25;0.0;0
False;SHARE?;;2.813;2023-11-10;0.0;0
False;Соняшникове Поле;;2.804;2023-11-18;0.0;0
False;Flashs;;2.801;2023-11-30;0.0;0
False;Love Cycle;;2.8;2023-12-01;0.0;0
False;Refractions;;2.8;2023-12-01;0.0;0
False;వ్యూహం;;2.794;2023-11-10;0.0;0
False;MIEDO AZUL;;2.787;2023-11-26;0.0;0
False;Műanyag égbolt;;2.783;2023-03-30;7.4;5
False;사채소년;;2.782;2023-11-22;0.0;0
False;Funkaar;;2.782;2023-12-01;0.0;0
False;Ghost Town;;2.781;2023-12-05;0.0;0
False;어느 날 그녀가 우주에서;;2.781;2023-11-22;5.0;1
False;A Fargo Christmas Story;;2.779;2023-12-02;0.0;0
False;Faroeste Extravaganza;;2.772;2023-11-29;0.0;0
False;Penkios su puse meilės istorijos, nutikusios viename Vilniaus bute;;2.77;2023-11-18;0.0;0
False;Café Marylin;;2.765;2023-12-07;0.0;0
False;Marc Messier : seul...en scène!;;2.761;2023-12-01;0.0;0
False;Arthur Tress: Water’s Edge;;2.761;2023-12-03;0.0;0
False;Queendom;;2.76;2023-12-01;9.0;1
False;Inside Spinners;;2.759;2023-12-06;0.0;0
False;Uchitha Salaha;;2.757;2023-12-06;0.0;0
False;Schattenreich - Die Umsturzpläne der Reichsbürger;;2.755;2023-12-05;0.0;0
False;3N1GM4;Un extraño visita a un hombre para abrirle la mente, sumergiéndole en un mundo surrealista.;2.754;2023-12-05;0.0;0
False;O Derretimento;;2.754;2023-12-05;10.0;1
False;GCW: What is Your Choice?;;2.753;2023-12-03;0.0;0
False;Border;;2.752;2023-11-24;10.0;1
False;馬語;;2.748;2023-11-19;0.0;0
False;Polowanie;;2.747;2023-11-10;7.0;1
False;SLAY;;2.747;2023-11-13;0.0;0
False;Black Gold;;2.744;2023-12-12;0.0;0
False;WRITE;;2.744;2023-12-15;0.0;0
False;America Is Sinking;;2.744;2023-12-15;0.0;0
False;The Librarians' Ear;;2.744;2023-12-14;0.0;0
False;There are no bugs in winter;;2.744;2023-12-12;0.0;0
False;Atmospheric River Rats 2.0;;2.744;2023-12-09;0.0;0
False;Nightmare Paint - Oneohtrix Point Never;;2.744;2023-12-14;0.0;0
False;Incubate;;2.744;2023-12-16;0.0;0
False;Selamat Berduka Cita;;2.744;2023-12-19;0.0;0
False;Não-Martírio;;2.744;2023-12-14;0.0;0
False;Laura y el misterio de la novia que esperó demasiado;Durante las obras de un inmueble, se encuentra el esqueleto de una mujer que llevaba mucho tiempo sepultada en el sótano del edificio. Lo más sorprendente es que lleva puesto un vestido de novia.;2.744;2023-12-13;7.0;1
False;Carlos Gesell, mi padre;A través del testimonio de Rosemarie Gesell, la última hija en vida de Carlos Gesell, pionero fundador de Villa Gesell, el documental reconstruye su extraordinaria historia atravesada por los avatares del siglo XX.;2.744;2023-12-14;0.0;0
False;Cwiar Cymru;;2.744;2023-12-08;0.0;0
False;ಸ್ನೇಹರ್ಷಿ;;2.744;2023-12-14;0.0;0
False;Ragazzi Madre: L'iliade;;2.744;2023-12-14;0.0;0
False;Irish Funeral;;2.744;2023-12-17;0.0;0
False;MUTANT DOLL;;2.744;2023-12-15;0.0;0
False;社內相親;;2.744;2023-11-27;0.0;0
False;Il guerriero mi pare strano;;2.744;2023-12-14;0.0;0
False;Al Desnudo;Ángel es adicto al sexo. Luego de perder su matrimonio, comienza una terapia con el objetivo de recuperar su vida. Sus amigos, culpando al divorcio de su extraña ausencia, deciden sacarlo de fiesta y rememorar viejos tiempos.;2.744;2023-12-01;0.0;0
False;Furias;Jacob es un chico marroquí, que vive en un Barrio en la periferia de la ciudad, día a día vive una vida rodeada de amigos y la comunidad. Habitan una realidad que no siempre les es favorable, las oportunidades muchas veces parecen quimeras, pero ellos no han dejado nunca de soñarlas. Pero todo cambia con algo que ocurre en el Barrio.;2.744;2023-12-13;0.0;0
False;La obra de las máscaras;Álvaro tiene un problema: todo lo que hace está ensayado. Tras un reencuentro con su ex-novia, Marina, durante el casting para una obra de teatro, se ve obligado a enfrentarse a sí mismo y a una verdad para la que no puede prepararse: en su búsqueda de ser perfecto, ha perdido la capacidad de ser genuino.;2.744;2023-12-01;0.0;0
False;Villains in the Metropolis;;2.744;2023-12-14;0.0;0
False;Key Mesmer;;2.744;2023-12-15;0.0;0
False;Transit Theater;;2.744;2023-12-15;0.0;0
False;The Great White Christmas of '81;;2.744;2023-12-09;0.0;0
False;Rainer Sarneti nähtamatu võitlus;;2.744;2023-12-08;0.0;0
False;The Wild：野兽们的战争;;2.744;2023-11-15;0.0;0
False;Pensei em Você Anteontem;;2.744;2023-12-14;0.0;0
False;Abril, verde, amarillo;;2.744;2023-12-13;0.0;0
False;Delusi Layar;;2.744;2023-12-14;0.0;0
False;Nazi Killing Fields;;2.744;2023-12-06;0.0;0
False;JIMMY;;2.744;2023-12-13;0.0;0
False;Symbolic Interactionism;;2.744;2023-12-15;0.0;0
False;Mary Berry's Highland Christmas;;2.744;2023-12-13;0.0;0
False;FAROUT;;2.744;2023-12-16;0.0;0
False;Thieves;;2.744;2023-12-13;0.0;0
False;Oberon;;2.744;2023-12-13;0.0;0
False;Programa de Proteção à Carreira Artística;;2.744;2023-12-13;1.0;1
False;A Need for Obscurity;;2.744;2023-12-12;0.0;0
False;Father Daddy;;2.744;2023-12-07;10.0;1
False;Fateful events in everyday life;;2.744;2023-12-01;0.0;0
False;Los Caballeros de Santiago;;2.744;2023-11-10;0.0;0
False;Ein Regenbogen zu Weihnachten;;2.744;2023-11-16;6.75;2
False;Vietām gaidāms stiprs lietus;;2.744;2023-11-17;0.0;0
False;كم كم;;2.743;2023-12-05;0.0;0
False;Starfish;;2.741;2023-11-24;0.0;1
False;椿の庭;;2.739;2021-04-09;7.0;2
False;L'Arabe dans le poste;;2.738;2023-11-14;0.0;0
False;Inquilino;;2.734;2023-12-07;0.0;0
False;Não é Uma Comédia Romântica;;2.726;2023-12-05;10.0;1
False;La Luna;;2.72;2023-11-09;0.0;0
False;The Caller;;2.717;2023-12-05;0.0;0
False;حوض;;2.716;2023-12-05;0.0;0
False;아날로그 시그널;;2.715;2023-12-03;0.0;0
False;아줌마;;2.715;2022-10-27;6.8;9
False;O Canto da Cigarra;;2.713;2023-12-04;10.0;1
False;Investigación Siniestra;;2.71;2023-12-07;0.0;0
False;ROTA;;2.709;2023-12-01;0.0;0
False;도축;;2.709;2023-12-03;0.0;0
False;Falas Negras: Histórias (Im)possíveis;;2.708;2023-11-20;8.0;1
False;Gampang Cuan;;2.706;2023-11-16;0.0;0
False;Raízes: Voltando ao Passado;;2.703;2023-11-30;0.0;0
False;Escarcha;Una noche, una niña sorda huye de su casa luego de ser testigo de la muerte de su madre a manos de un misterioso monstruo y en su huida encuentra un hombre cuya ayuda pareciera esconder otros peligrosos intereses.;2.698;2023-12-02;0.0;0
False;อานนเป็นนักเรียนตัวอย่าง;;2.696;2023-11-23;0.0;0
False;Tamara;;2.696;2023-11-19;6.0;1
False;Hanky Panky;;2.695;2023-12-03;0.0;0
False;Fantasymphony II - A Concert of Fire and Magic;;2.695;2023-11-17;0.0;0
False;The World To Come;;2.694;2023-11-29;0.0;0
False;L'Etrange parcours;;2.693;2023-11-22;0.0;0
False;傍晚向日葵;;2.688;2023-11-30;0.0;0
False;더 씬;;2.687;2023-11-30;0.0;0
False;Il paese del melodramma;;2.685;2023-11-30;0.0;0
False;Blue Eyes;;2.684;2023-11-29;0.0;0
False;The Very Hungry Caterpillar;;2.684;2023-12-06;0.0;0
False;Chin Check;;2.683;2023-12-06;0.0;0
False;Inche Machi;;2.683;2023-12-06;0.0;0
False;Lan's Garden;;2.683;2023-12-07;0.0;0
False;The Nothing Man;;2.68;2023-12-07;0.0;0
False;El anfibio poderoso que bebió la leche fresada;Una rana, un batido y una tarea sencilla: introducirlo en su estómago y saciar su sed. Salvo por un detalle, tiene poderes mágicos;2.678;2023-12-06;0.0;0
False;Quitao';;2.677;2023-12-06;0.0;0
False;Shadows : The Movie;;2.677;2023-11-25;0.0;0
False;Dead West;;2.677;2023-11-25;0.0;0
False;Top Shot;;2.675;2023-11-15;0.0;0
False;Memorias de una montaña;;2.674;2023-12-06;0.0;0
False;Semesta;;2.673;2023-12-01;0.0;0
False;وحش من السماء;;2.672;2023-12-06;0.0;0
False;Снежная Королева: Разморозка;;2.669;2023-02-16;10.0;1
False;Tia Virgínia;;2.667;2023-11-09;8.0;2
False;Com as Próprias Mãos;;2.664;2023-12-08;0.0;0
False;Легенда о самбо;;2.661;2023-11-16;0.0;0
False;Brittany Davis en concert aux Trans Musicales de Rennes 2023;;2.658;2023-12-07;0.0;0
False;Frérot;;2.657;2023-12-08;6.0;1
False;Синдром;;2.657;2023-11-09;0.0;0
False;Jacques en concert aux Trans Musicales de Rennes 2023;;2.652;2023-12-07;0.0;0
False;Ustyrlig;;2.652;2023-03-09;7.5;6
False;Future Boys;;2.648;2023-12-06;0.0;0
False;Waiting Room;;2.648;2023-12-05;0.0;0
False;No son 30 pesos;Un grupo de jóvenes actores intenta recrear algunas de las escenas fundamentales que cuentan la trayectoria del Frente Patriótico Manuel Rodriguez, la guerrilla creada por el Partido Comunista chileno, luego de 10 años de iniciada la dictadura del genocida Augusto Pinochet en diciembre de 1983.;2.647;2023-12-07;0.0;0
False;closure;;2.647;2023-12-02;0.0;0
False;Re: Kein Schweigen mehr über Endometriose;;2.646;2023-12-07;0.0;0
False;Legend of El Cucuy;;2.646;2023-12-07;0.0;0
False;10 Mile;;2.64;2023-12-06;0.0;0
False;آرت بلوك;;2.64;2023-12-06;0.0;0
False;Esperando a Godoy;;2.64;2023-11-30;0.0;0
False;The Last Night;;2.639;2023-12-07;0.0;0
False;Scooter LaForge: A Life of Art;;2.639;2023-11-08;0.0;0
False;The Beehive;;2.639;2023-11-24;0.0;0
False;في شئ;;2.63;2023-12-08;0.0;0
False;Pink Floyd: The Dark Side of the Moon Planetarium Experience;;2.629;2023-11-10;0.0;0
False;In the Dead of Night;;2.628;2023-12-04;0.0;0
False;Le Naméssime;;2.626;2023-11-12;8.0;1
False;La petite;;2.626;2023-09-20;6.9;17
False;Stolliez;;2.625;2023-12-08;0.0;0
False;Rastro Mortal;;2.624;2023-11-30;0.0;0
False;Elegy - Director's Cut;;2.622;2023-12-08;0.0;0
False;Rejoyce!;;2.622;2023-12-01;0.0;0
False;Team 11;;2.621;2023-12-08;0.0;0
False;Holy Shit;;2.617;2023-11-30;0.0;0
False;Au pays de l'abeille noire;;2.615;2023-12-05;9.0;1
False;Fettyland;;2.613;2023-12-07;0.0;0
False;The Ventriloquist;;2.612;2023-12-04;0.0;0
False;Мяцеліца;;2.612;2023-11-30;0.0;0
False;The Gunnery:  A Montford Point Marine;;2.611;2023-12-01;0.0;0
False;This is Not a Story;;2.61;2023-12-07;0.0;0
False;Nos Persiguen;;2.609;2023-12-07;0.0;0
False;島上;;2.608;2023-12-07;0.0;0
False;물안에서;Un joven actor decide dejar la interpretación y rodar un cortometraje. El pequeño equipo formado por el propio actor, el cámara y la protagonista femenina llega a la rocosa y azotada por el viento isla de Jeju. En busca de una idea, el joven actor explora los alrededores, espera a que surja la luz adecuada y observa el horizonte desde la costa. Un día vislumbra una figura entre las rocas al pie de un acantilado, lo que le incita a lanzarse e intercambiar unas palabras. Gracias a esta conversación, y a una canción de amor escrita años antes, por fin tiene una historia que contar.;2.608;2023-04-12;6.375;8
False;Siembra de cine;Desde la Fundación DAC llevamos adelante el programa El Cine Argentino Va a la Escuela desde 2014, acercando cine nacional a los/as jóvenes que cursan sus estudios secundarios en todo el país. El trabajo con los CEPT (establecimientos educativos rurales de la provincia de Buenos Aires) surgió de conocerlos en el marco de nuestra actividad, y así fue como nos propusimos realizar esta película para dar a conocer esta peculiar modalidad de enseñanza y el intercambio que se produjo con nuestro programa.;2.605;2023-11-10;0.0;0
False;สมมติ;;2.605;2023-12-05;1.0;1
False;Les tortues;;2.604;2023-11-20;0.0;0
False;5000 Space Aliens;;2.604;2023-11-21;0.0;0
False;옥순의 조각;;2.603;2023-12-02;0.0;0
False;Christmas at Keestone;;2.6;2023-12-01;0.0;0
False;愛情城事;;2.599;2023-11-23;0.0;0
False;스위밍;;2.597;2023-12-02;0.0;0
False;탄생;;2.597;2023-12-02;0.0;0
False;Ashima;;2.597;2023-11-12;0.0;0
False;Uma Noite Abusada;;2.596;2023-12-04;0.0;0
False;The Studio of Sofía Fernández Díaz;;2.594;2023-12-01;0.0;0
False;La voz arcana del corazón;;2.594;2023-12-01;0.0;0
False;Christmas with the Foxes;;2.411;2023-11-23;0.0;0
False;Vai e Vem;;2.411;2023-11-16;0.0;0
False;Ó Paí, Ó 2;;2.409;2023-11-23;3.7;3
False;Aspach;;1.644;2023-11-28;0.0;0
False;Sorry, We're Dead;;2.405;2023-11-12;0.0;0
False;靠近我一点;;2.398;2023-11-24;0.0;0
False;Terror & Shadow;;3.244;2023-12-05;0.0;0
False;المدرسة القديمة;;2.14;2023-12-06;0.0;0
False;Call Failed;;1.835;2023-12-01;0.0;0
False;Cuando Cae la Noche;Sofía, una joven cuidadora de ancianos, es contratada por Carla para hacerse cargo de Luis, un hombre mayor en estado senil.  Cuando cae la noche, comienza así una pesadilla horrible.;1.835;2023-12-01;0.0;0
False;BACKROOMS: THE LOST TAPES;;2.115;2023-12-01;10.0;1
False;10 Mile;;2.64;2023-12-06;0.0;0
False;آرت بلوك;;2.64;2023-12-06;0.0;0
False;Somliga går med trasiga skor;;2.395;2023-11-17;0.0;0
False;Ramé;;2.89;2023-12-06;0.0;0
False;كم كم;;2.743;2023-12-05;0.0;0
False;موسم;;1.993;2023-12-05;0.0;0
False;Dead Teacher;;2.493;2023-12-05;0.0;0
False;1983, les marcheurs de l'égalité;;1.79;2023-12-03;9.0;1
False;Dick Tangent: Detective At Detecting;;3.346;2023-12-01;0.0;0
False;Dick Tangent: Detective At Detecting;;3.346;2023-12-01;0.0;0
False;Nós Somos o Amanhã;;2.51;2023-12-03;0.0;0
False;Casita Robada;;2.292;2023-11-30;10.0;1
False;La plage aux êtres;;1.992;2023-12-05;0.0;0
False;Katak, le brave béluga;Mientras que todos sus compañeros se han vuelto blancos, Katak sigue siendo pequeño y gris. Para demostrar que ha crecido y cumplir el último deseo de su adorada abuela, Katak emprende un peligroso viaje al Gran Norte.;3.345;2023-02-24;5.2;5
False;Talking Cure;;2.388;2023-11-13;0.0;0
False;Белый список;;2.388;2023-11-23;9.0;1
False;Integrating the Marine Corps: The Montford Point Marines;;2.384;2023-12-01;0.0;0
False;내 안에 홍콩이 있다;;2.383;2023-11-10;0.0;0
False;Forbidden Love on the Shores of Greece;;3.335;2023-11-30;0.0;0
False;Noël… et plus si affinités;;3.326;2023-11-14;5.8;2
False;Ma'am Chief: Shakedown in Seoul;;2.372;2023-11-15;0.0;0
False;迷失东京;;2.26;2023-11-30;0.0;0
False;La Singla;La Singla se quedó sorda al nacer. Aprendió a bailar sin escuchar la musica, y usa el baile para espantar el dolor.;2.37;2023-11-02;0.0;0
False;She Talks to Strangers;;1.831;2023-12-01;0.0;0
False;Obvious, hackers de l'art;;1.418;2023-11-22;0.0;0
False;The Friendly;;3.307;2023-11-11;0.0;0
False;David Cross: Worst Daddy in the World;;1.835;2023-11-27;0.0;0
False;The Ventriloquist;;2.612;2023-12-04;0.0;0
False;again & again & again;;2.36;2023-12-01;0.0;0
False;حوض;;2.716;2023-12-05;0.0;0
False;Against my pants: A broken heart never felt so well;;3.102;2023-11-24;0.0;0
False;Forever Chemicals;;2.59;2023-12-04;0.0;0
False;Marita;;2.867;2023-11-22;0.0;0
False;Phoenix;;2.237;2023-11-17;0.0;0
False;Princezna zakletá v čase 2;;2.03;2022-11-17;7.8;5
False;Sweet Nothing;;2.246;2023-12-05;10.0;1
False;Réquiem;Ana fue disparada mientras le intentaban robar, esta es una conversación de ella con la muerte;3.1;2023-12-02;0.0;0
False;Geheimkommando Familie;;1.869;2023-12-01;6.5;2
False;Lonesome Trailcam;;2.34;2023-12-04;0.0;0
False;Alpe d’Huez;;2.816;2023-12-05;0.0;0
False;The Dilemma of Chance;;2.013;2023-12-03;8.0;1
False;부유;;2.09;2023-12-04;0.0;0
False;브릿지;;3.095;2023-12-04;0.0;0
False;The Finale of Borderless;;1.613;2023-11-28;0.0;0
False;Астанинский слоник, или Лох — победитель воды-2;;1.761;2023-12-03;7.0;1
False;Tigre de Sibérie, seigneur sans frontières;;2.085;2023-12-01;9.0;1
False;The Vanishing Strings of the Andes;;2.057;2023-12-01;0.0;0
False;Àma Gloria;;2.958;2023-08-30;7.1;15
False;Pure Vanilla: Recipe for Romance;;1.374;2023-11-11;0.0;0
False;No One Asked You;;1.656;2023-11-13;0.0;0
False;Setan Alas!;;1.839;2023-11-27;6.0;1
False;Defunción Privada;Francina, la empleada de un cine antiguo, invita a Mateo a una proyección de trasnoche solo para ellos.  Lo que no saben es que, en las penumbras del establecimiento, los espera un asesino despiadado que  quiere sumarlos a su colección de víctimas.;2.145;2023-11-23;0.0;0
False;The Happy Man Tree;;3.056;2023-11-30;0.0;0
False;Let Us Prey: A Ministry of Scandals;;2.18;2023-11-24;0.0;0
False;WALIZ;;1.961;2023-12-05;0.0;0
False;Infinity!;;3.052;2023-12-01;0.0;0
False;Krähen – Nature Is Watching Us;;1.308;2023-03-02;0.0;0
False;Julemandens Datter 3 - Den Magiske Tidsmaskine;;2.178;2022-11-10;7.2;4
False;Give Me Pity!;;3.048;2023-08-26;0.0;0
False;Снежная Королева: Разморозка;;2.669;2023-02-16;10.0;1
False;Peluri - Kuolema on elävien ongelma;;2.364;2023-09-22;6.8;2
False;El juego de tu vida;Absorto, Adriel mira un programa de televisión. Llaman a la puerta, al abrirla no encuentra a nadie, solo una carta en el piso, en el interior hay una invitación a participar de un misterioso juego en una isla. Adriel comienza un viaje repleto de incertidumbre hasta llegar con el destinatario de la invitación, un personaje oscuro quien lo reta junto a otras personas a participar de una competencia, el ganador se alzará con una importante suma de dinero. A medida que las pruebas avanzan y los participantes van siendo eliminados, descubriremos que en la isla se guardan secretos. Allí se esconde algo más peligroso que pruebas mortíferas.;3.038;2023-11-30;0.0;0
False;Destinados;;3.035;2023-11-28;10.0;2
False;Éger;;3.035;2023-11-23;0.0;0
False;Girasoli;;1.497;2023-11-25;6.0;1
False;Les Enchantés;;1.696;2023-11-10;8.5;3
False;Поедем с тобой в Макао;;3.031;2023-12-04;0.0;0
False;シンデレラガール;;3.031;2023-11-18;0.0;0
False;The Seduction of Dracula;;3.025;2023-12-03;0.0;0
False;En vos confío;Desde el 2006, Susana y Nélida están presas en la Cárcel de Mujeres de Tucumán. Se las acusa de un crimen del que ellas dicen ser inocentes. Las condenaron a 20 años de prisión como responsables de la desaparición de una docente amiga de ellas, Beatriz Argañaraz, cuyo cuerpo jamás apareció. Susana y Nélida siguen rezando todos los días para que el cuerpo aparezca y el misterio se resuelva. Mientras tanto sus vidas cambiaron rotundamente en los últimos 16 años viviendo tras las rejas.;2.276;2023-11-30;0.0;0
False;Bloodline;;2.526;2023-11-26;0.0;0
False;KURU;"LEARNING TO DRIVE IS NOT DIFFICULT, IT IS DEADLY.  A student and her driving school teacher are in the middle of class when without warning they find themselves involved in a surreal situation with a cyclist and another stranger. APRENDER A CONDUCIR NO ES DIFÍCIL, ES MORTAL. Una alumna y su profesora de autoescuela se encuentran en plena clase cuando sin previo aviso se ven envueltas en una situación surrealista con un ciclista y otro desconocido.";2.274;2023-11-30;0.0;0
False;Sangue no Divã;;2.272;2023-11-30;0.0;0
False;Letters Home;;2.271;2023-11-09;0.0;0
